artist,asin,media,review_count,star_rating,title,year,genre
Peste Noire,B007980600,,,,Folkfuck Folie,,black metal
Graveland,B0075ZVLOM,MP3 Music,,,Wotan Mit Mir,,black metal
Graveland,B0075ZR4MK,,,,Necromanteion,,black metal
Graveland,B0075ZGK98,,,,Dawn Of Iron Blades,,black metal
Sodom,B006RO0W3I,MP3 Music,,,Ausgebombt,1989,black metal
Mayhem,B006N2WZUW,,,,Necrolust / Total Warfare (Picture Disc), | ,black metal
Sepultura,B006MI0RB6,,,,Choke (Picture Disc),1998,black metal
Sepultura,B006MHZ01O,Audio CD,,,Natural Born Blasters,1996,black metal
Sepultura,B006MHFS2K,"Vinyl,Audio CD",,,Ratamahatta,1996,black metal
Sepultura,B006MBEVBA,Audio CD,,,Slave New World,1994,black metal
Sepultura,B006MBCR70,,,,"Slave New World (10"" Etched Orange Vinyl)",1994,black metal
Sepultura,B006MBA0AG,"Audio CD,Vinyl",1,3,Territory (Orange Vinyl),1993,black metal
Sepultura,B006MANQUS,,,,Third World Posse,1992,black metal
Venom,B006LMYUJI,,,,Nightmare,1985,black metal
Venom,B006LGOP1C,Vinyl,,,"Die Hard (12"" Vinyl)",1983,black metal
Venom,B006LGJKLM,Vinyl,,,Warhead,1983,black metal
Venom,B006LGI5L8,,,,Bloodlust,1982,black metal
Korpblod,B006IVYSO4,Audio CD,,,Vardens Fard,2011,black metal
Waysted,B006HYN9VA,"Vinyl,MP3 Music",,,The Singles Album,,black metal
Death SS,B0064M900O,Audio CD,,,Where Have You Gone?,,black metal
Astarte,B005URJWS4,,,,The Ring (Of Sorrow) Feat. Shagrath of Dimmu Borgir,,black metal
Helheim,B005TKUITO,"Audio CD,MP3 Music,Audio CD",,,Yersinia Pestis,2003,black metal
Ken Mandat,B005OU75CC,"Audio CD,MP3 Music",,,Damien Thorne - End of the Game, | ,black metal
Behemoth,B005OSZY5Y,Audio CD,,,Live in Toulouse,1999,black metal
Mysteriarch,B005NESUGO,Audio CD,,,The Majestic Fall,2007,black metal
Angizia,B005EAYHBE,Audio CD,,,Die Kemenaten Scharlachroter Litcher / Das Tagebuch Der Hanna,,black metal
Diaboli,B0057B6K9C,,,,The Antichrist,,black metal
JASON LEE JASVEN,B005713TVY,Audio CD,,,Deny Me,2011,black metal
Order from Chaos,B0054QTN1M,"Audio CD,Audio CD",,,Stillbirth Machine + Crushed Infamy,1998,black metal
King Diamond,B005110RK6,Vinyl,,,No Presents For Christmas (Reindeer Cover),1985,black metal
JASON LEE JASVEN,B0050Q8RJK,Audio CD,,,Jason Lee Jasven 2,2011,black metal
Various Artists,B00501M7XW,Audio CD,,,From Kaamos to Midnight Sun:Finnish Metal Compilation,1998,black metal
Bathory,B004ZW7NHC,Vinyl,,,Nordland I (Picture Disc),2002,black metal
Enslaved,B004ZR9D8Y,,,,Frost (Picture Disc),1998,black metal
JASON LEE JASVEN,B004ZMSJ20,Audio CD,,,Don't Feed the Worms,2011,black metal
JASON LEE JASVEN,B004ZMSIZ8,Audio CD,,,I Am The Anti-Christ,2011,black metal
JASON LEE JASVEN,B004ZMSIWQ,Audio CD,,,Jason Lee Jasven 3,2011,black metal
Sabbat,B004YWSRMI,"Audio CD,MP3 Music",,,Karisma,,black metal
Nortt,B004X3SL1A,,,,Ligfaerd (Picture Disc),,black metal
Nekro Morphosis,B004WQFALC,Audio CD,,,Chaosatanica (remastered),2011,black metal
Nekro Morphosis/Drakul,B004WQFAHG,Audio CD,,,Split From the Clit,2011,black metal
Master's Hammer,B004VBS00Q,"Vinyl,MP3 Music,Audio CD",,,Slagry,,black metal
Ludicra,B004V5ZI8O,,,,Ludicra,,black metal
Old Wainds,B004UB5W4O,"Audio CD,Vinyl",,,Where the Snows are Never Gone,2011,black metal
Sepultura,B004T188NM,Audio CD,,,Tarantula 94,,black metal
Numen,B004SRBOJM,"Audio CD,MP3 Music,Vinyl",1,3,Numen,2007,black metal
Faithless Priest,B004RJVG4E,Audio CD,,,Visions of an Altar,2011,black metal
Tormentor,B004OPOSLE,Audio CD,,,Mezcla,,black metal
Von,B004NR8S3C,,,,Satanic Blood Angel,,black metal
Dibbukim,B004LENGEI,"Audio CD,MP3 Music",,,Az a Foygl Un a Goylem Tantsn,2014,black metal
Armageddon Holocaust,B004GLEVUO,Audio CD,,,Radioactive Zone 245,2003,black metal
The Blood Meridian,B004FNBUP2,Audio CD,,,The Blood Meridian / The Beyond - Split, | ,black metal
Hortus Animae,B004FEKUNO,"Audio CD,MP3 Music",,,The Blow Of Furious Winds,2015,black metal
Infernal,B004ET6LG0,"Vinyl,MP3 Music",,,Sorti De L'enfer,1997,black metal
Okkultokrati,B004CRP8UE,"Audio CD,MP3 Music,Vinyl",,,Ingen Veit Alt,2011,black metal
VASAELETHH,B0048FX8Q6,,,,Profane Limbs of Ruinous Death, | ,black metal
Drastique,B0048F3VXQ,"Audio CD,Audio CD",,,Pleasureligion,,black metal
Adimiron,B00470DBSC,Audio CD,,,When Reality Wakes Up,2009,black metal
Salem,B004708JOI,"Audio CD,MP3 Music",,,From the River Bank,2008,black metal
Hecate,B0044QUXSU,Vinyl,,,The Magick Of Female Ejaculation,2001,black metal
Various Artists,B00428HWI4,"Audio CD,Audio CD",,,In the Shadow of Death,2000,black metal
Sepultura,B003ZO4090,Audio CD,,,Escape to the Void,,black metal
Celtic Frost,B003YCFCO0,Vinyl,,,I Won't Dance,,black metal
Kekal,B003VX829O,Audio CD,,,Embrace the Dead,2000,black metal
Kekal,B003VX4FVI,Audio CD,,,Beyond the Glimpse of Dreams,1998,black metal
Armageddon Holocaust,B003VKVVCW,Audio CD,,,Nekrofonik,", et al.",black metal
Venom,B003UW1K4K,,,,"Venom Live in Concert: ""Eine Kleine Nachtmusik"" (A Little Light Night Music)",1986,black metal
Bronz,B003TP757E,Vinyl,,,British Steel Various Artist,", et al.",black metal
Various Artists,B003T3EL1Y,Audio CD,,,Come Armageddon: Endtime Productions V Years,", et al.",black metal
Lucifugum,B003SS9TAS,Audio CD,,,Involtation,2006,black metal
Ungodly,B003SS7SO2,Audio CD,,,Ungodly,2005,black metal
Lathspell,B003SRSSR4,Audio CD,,,Versus Ecclesia,2006,black metal
Nepente,B003SRJXHS,Audio CD,,,Atonements,2008,black metal
The Last Twilight,B003SRJIRS,Audio CD,,,Hell Bestial Conjuration, | ,black metal
Panchrysia,B003SRIWWA,"Audio CD,MP3 Music",,,Malicious Parasite,2004,black metal
Paradise In Flames,B003SRCV6I,"Audio CD,MP3 Music",,,Homo Morbus Est,2006,black metal
Khisanth,B003SGDHYE,"Audio CD,MP3 Music",,,Forseen Storms of the Apocalypse,2002,black metal
Death Yell,B003SG5QNY,Audio CD,,,Morbid Rites,2007,black metal
Devastator,B003SG35L4,"Audio CD,MP3 Music",,,The Summoning,2009,black metal
Diabolical North Klanum,B003SG1OCQ,Audio CD,,,The Time for Darkness,2008,black metal
Metamorphosis,B003SF10RG,Audio CD,,,Creation in Reverse,2007,black metal
Kuturlat,B003SEXNW2,Audio CD,,,NecroRitual,2005,black metal
Wolvesguard,B003S82HI4,"Audio CD,MP3 Music",,,Pagan Heritage,2007,black metal
Daemonheim,B003S7U854,Audio CD,,,Schlachtfeld,2005,black metal
Marks of the Masochist,B003S7N6H6,Audio CD,,,Marks of the Masochist / Enecare [Split], | ,black metal
Prevalent Resistance,B003S7LNMG,"Audio CD,MP3 Music",,,To Live Again and Dominate,2007,black metal
Campo de Mayo,B003S6DDC0,Audio CD,,,Southern Elite Circle,", et al.",black metal
Mass Extinction,B003RYZUXS,Audio CD,,,Intoxicated Volume 4,", et al.",black metal
Wanderer,B003RYTY94,Audio CD,,,Passing the Abyss,2004,black metal
Walquiria,B003RYSBQQ,Audio CD,,,Our Blood Now Is Eternal,2008,black metal
Xexyz,B003RYCR1G,"Audio CD,MP3 Music",,,Primeval Mountain,2006,black metal
Sidus Tenebrarum,B003RY47GE,"Audio CD,MP3 Music",,,Born From the Dark Rib,2009,black metal
Vociferian,B003RY41JM,Audio CD,,,Glorificia Bestials, | ,black metal
War Hammer Command,B003RY30NA,Audio CD,,,Hellish Wrath,2008,black metal
Valfeanor,B003RY2WOS,"Audio CD,MP3 Music",,,En Ny Tid,2007,black metal
Darkthule,B003RXZIRW,Audio CD,,,Beyond the Endless Horizons,2004,black metal
Equinox,B003RXDMSO,Audio CD,,,As The Moon Swallows The Sun,2008,black metal
Black Empire,B003RWM344,Audio CD,,,Pura Musica Del Diablo [Split], | ,black metal
Horror God,B003RVXODY,Audio CD,,,Cold Shine,2009,black metal
Hyperion,B003RVXIL2,Audio CD,,,To Capture the Sun,2007,black metal
TAUTHR,B003RU0XB6,"Audio CD,Vinyl",,,Life-Losing,2010,black metal
Gexerott,B003RD87V6,"Audio CD,MP3 Music",,,Grim Arcane Winds,2007,black metal
Thermal Pulse,B003RD6ZCY,Audio CD,,,Cult of Enchanted Rage,2008,black metal
Tjolgtjar,B003RCSFVE,Audio CD,,,Midnight Mindtrip,2007,black metal
Flagellum Dei,B003QBDVAQ,Audio CD,,,Under the Might...,2007,black metal
Evilheart,B003QAY0IY,Audio CD,,,Storm of Annihilation,2008,black metal
Forgot,B003QAOPGQ,Audio CD,,,Burning Down,,black metal
Existentialism,B003QAOJYY,Audio CD,,,A Doctrine into Hate,2007,black metal
Eschaton,B003QAH2YI,Audio CD,,,Causa Fortior,2006,black metal
Essence of Existence,B003QAH09A,Audio CD,,,Terra Mentis,2006,black metal
Blood Cult,B003QAGXAC,Audio CD,,,Blood Cult vs. Enbilulugugal [Split CD], | ,black metal
Ereshkigal,B003QAGTFG,"Audio CD,Audio CD",,,Ten Years Of Blasphemy,2004,black metal
Unholy Archangel,B003QAG8SO,Audio CD,,,The Wrath of Kosmosistis,2003,black metal
Lament Configuration,B003QAG0FU,Audio CD,,,Demonic Incantations,2005,black metal
Ereshkigal,B003QACM2A,Audio CD,,,Shadow's Land,2006,black metal
Lunatic Gods,B003QAABZU,"Audio CD,MP3 Music",,,Mythus,2004,black metal
Lunatic Gods,B003QA8YQ8,"Audio CD,MP3 Music",,,Ante Portas,2007,black metal
Kult Ov Azazel,B003Q3FXR8,,,,Through War or Suicide Split,,black metal
Carcharoth,B003P6SDOG,Audio CD,,,Desolated Battlefields,2008,black metal
Alastor,B003P4ULDO,Audio CD,,,Silva Nordica,2006,black metal
Act of God,B003OXUTS8,"Audio CD,MP3 Music",,,The Place of Worship,2005,black metal
Ancient Skin,B003OXJBNM,Audio CD,,,Nobis Quoque Peccatoribus...,2008,black metal
Dead Raven Choir,B003OUMR5Y,Audio CD,,,Schmerzensgewalt,2010,black metal
Various Artists,B003MTH9XW,Audio CD,,,Trance Side Of The Moon,", et al.",black metal
Cradle of Filth,B003LTNNN8,Audio CD,,,The Life and Crimes of Gilles de Rais - Cradle of Filth (2008),,black metal
Acheron,B003KQZ9BG,"Audio CD,MP3 Music",,,Lex Talionis,,black metal
Irritate,B003K2DKZC,Audio CD,,,Ten Stabs of Demented Violence,2008,black metal
Scars of Chaos,B003K1W6K8,"Audio CD,MP3 Music",,,Daemonic Alchemy,2005,black metal
Wolftribe,B003K1KRJK,Audio CD,,,Pura Odium,2007,black metal
GOATMOON,B003D0P3K6,,,,In The Spirit of Ultimate Sacrifice, | ,black metal
Ride for Revenge,B003BXV6B0,Audio CD,,,The King of Snakes,", et al.",black metal
Agent Steel,B003AHICUA,Audio Cassette,,,Speed Kills II - The Mayhem Continues,", et al.",black metal
Slechtvalk,B0038V2H90,Audio CD,,,An Era of Bloodshed,,black metal
Azahels Fortress,B0038QN5D2,"Audio CD,MP3 Music",,,The Chaos Kingdom,2010,black metal
Various Artists,B0036ZH8T2,"Audio CD,MP3 Music",,,Peace Therapy,", et al.",black metal
Forgotten Woods,B0035GXDQE,Audio CD,,,Baklengs Mot Stupet (1992-1996), | ,black metal
The Wizar'd,B003502208,Audio CD,,,Infernal Wizardry,2008,black metal
Gospel of The Horns,B0032IU7Q4,"Audio CD,MP3 Music",,,A Call to Arms,,black metal
Shemhamphorash,B003275WTC,Audio CD,,,Sulphur,2010,black metal
Leviathan,B0030LBR2G,Audio CD,,,Cold Caress,2000,black metal
,B0030DIOXO,"Audio CD,MP3 Music",,,Noreia,,black metal
Children of Maani,B002Y3GIFM,Audio CD,,,The Veil of Osiris (Import),1998,black metal
Katatonia,B002UW2WCU,Audio CD,,,Dance Of December Souls/Jhva Elohim Meth,1993,black metal
Profanatica,B002UVL588,Audio CD,,,Collection,2001,black metal
SIGNS OF DARKNESS,B002UONQY6,Audio CD,,,Fall Of Amen,2008,black metal
Witchfynde,B002TQQ6SI,Vinyl,,,Cloak And Dagger(Import LP)vinyl,,black metal
Various Artists,B002QZTT5E,Audio CD,,,Sonic Reducer Presents the Reissue of: Welcome To 1984,", et al.",black metal
,B002QE5PWQ,Audio CD,,,Retrospectra,,black metal
Rudra,B002O1PL34,Audio CD,,,Rudra,2000,black metal
Primordial,B002K67ZBY,Audio CD,,,Dark Romanticism [CD/DVD] 2 Disc set ..... TRACK LISTINGS: 1. To Enter Pagan Listen 2. Darkest Flame Listen 3. Among the Lazarae Listen 4. To the Ends of the Earth Listen 5. In Graciousness [Live] Listen 6. Blacker Art [Live] Listen 7. Total Destruction [Live] Listen 8. To Walk the Infernal Fields [Live] BONUS DVD 40-minute live: Fallen to Ruins/Gods to the Godless/Cast to the Pyre/The Burning/Sons Of The Morrigan/To Enter Pagan :,,black metal
Abigor,B002JX7U9K,"Audio CD,MP3 Music",,,Origo Regium 1993 - 1994,1998,black metal
Notre Dame,B002JWMYCE,Audio CD,,,"Abattoir, Abattoir Du Noir",2000,black metal
Dark Funeral,B002JKYFKK,"Audio CD,Vinyl",,,Attera Totus Sanctus,2005,black metal
Mercyful Fate,B002IUHDFU,,,,Black Funeral,1983,black metal
Dimmu Borgir,B002IAV2LQ,"Audio CD,Audio CD",,,Devil's Path,1996,black metal
Katatonia,B002HJH9F6,Audio CD,,,Jhva Elohim Meth... The Revival,,black metal
TAAKE,B002GWWW7O,,,,Taake - The Box 3xlp + Shirt Box Set,,black metal
LIMBONIC ART,B002GWOHQS,,,,Chronicles of Limbo 6x Picture Disc Lp Box Set,,black metal
Mayhem,B002GWJGWI,,,,The Studio Experience,,black metal
BURZUM,B002GWHC9W,,,,1992-1997 6x Picture Disc Lp Box Set Rare,,black metal
Various Artists,B002G9H0XS,Audio CD,,,Tokyo Invasion Vol. 1: Cosmic Kurushi Monsters,", et al.",black metal
Rotting Flesh,B002FPX0S2,Audio CD,,,"Eat the Evidence #3, Mortal Coil Records",", et al.",black metal
Divine Lust,B002F1JLTS,Audio CD,,,Bitterest Flavours -Digi-,2009,black metal
WYRD,B002EZW9YE,"Vinyl,Audio CD",,,The Ghost Album,,black metal
Impaled Nazarene,B002EIY1EM,"Audio CD,Audio CD",,,Ugra Karma 12 Tracks,,black metal
Marduk,B002EEEEWK,Audio CD,,,Day of Darkness - Warriors of Italy 1998,,black metal
Big Bo$$,B002EAHXBI,Audio CD,,,The Big Bang Theory, | ,black metal
Satyricon,B002E0QRRO,Audio CD,,,K.I.N.G,,black metal
Gargantula,B002DZPO4W,Audio CD,,,Infinitasm,,black metal
Cradle Of Filth,B002DZPHIA,Audio CD,,,Heavy Left Handed and Candid,,black metal
Various Artists,B002CTQR1S,Audio CD,,,The Reincarnation of the Sun,", et al.",black metal
Nebiros,B002C1005U,Audio CD,,,Guerreros De Lucifer / Sacrilegus,1994,black metal
GOATLORD,B00291WVUK,"Vinyl,Audio CD",,,The Last Sodomy of Mary,,black metal
CADENZ IN BLACK,B0028AE15U,"Audio CD,MP3 Music",,,STORIES OF A HIDDEN SUN,2009,black metal
Various Artists,B0027UKQ00,Audio CD,,,Pro Cannabis: Tranceformed Ambient Collection,", et al.",black metal
KOZELJNIK,B0027F0SUI,Audio CD,,,Sigil Rust,,black metal
Drottnar,B0026R98NK,Audio CD,,,Spiritual Battle,,black metal
Various Artists,B00263R7JG,Audio CD,,,Darkness Knows No Boundaries (Southern Lord Label),", et al.",black metal
Spinefish,B00200KHVK,Audio CD,,,Vortex,2009,black metal
Nachtmystium,B001XY3JQE,"Audio CD,MP3 Music",3,3,Demise,,black metal
War,B001TXGZWE,"Audio CD,MP3 Music",,,We Are War,1999,black metal
Cryptic Throne,B001TOSE2C,Audio CD,,,Apocalyptic Extermination,,black metal
Crucifix,B001TORFGS,Audio CD,,,Threnody of the Crucifix,,black metal
Sick Room 7,B001TONSUK,Audio CD,,,Hail Intolerance,,black metal
Various Artists,B001TO29X2,Audio CD,,,Lytch,", et al.",black metal
Typhon,B001THMJDY,"Audio CD,MP3 Music",,,Unholy Trilogy,,black metal
Parricide,B001THCU6U,Audio CD,,,A Future of Suffering,,black metal
Various,B001T3M9JM,"Audio CD,Audio CD",,,Sometimes Death is Better,", et al.",black metal
Kalki Avatara,B001SQ915A,"Audio CD,MP3 Music",,,Mantra for the End of Times,2009,black metal
Various Artists,B001SCLG5M,Audio CD,,,Estigmas : The Soundtrack,", et al.",black metal
Behemoth,B001RUBH2M,Audio CD,,,Thunders Of Erupt,,black metal
Lore,B001R23I6I,"Audio CD,MP3 Music",,,Glass Winged Angel,2009,black metal
Rudra,B001R1Q58W,"Audio CD,MP3 Music",,,Brahmavidya: Primordial I,2008,black metal
Mordeth,B001QRP2RM,Audio CD,,,Lux In Tenebris / Dimension of Death,,black metal
Venom,B001QRHQJE,Audio CD,,,The Collector Series Skeletons in the Closet,,black metal
GLORIA DIABOLI,B001Q9RUSY,Audio CD,,,Gate To Sheol,2007,black metal
Esoteric,B001O23BUE,"Audio CD,MP3 Music",,,Epistemological Despondency,,black metal
Urskumug,B001O1K4K0,"Audio CD,MP3 Music,Audio CD",,,Am Nodr,,black metal
Obtest,B001O1K4JG,"Audio CD,MP3 Music",,,Tükstantmetis,,black metal
Various Artists,B001O0PQKE,Audio CD,,,Extreme Clubhits V,", et al.",black metal
Barathrum,B001NX9E8C,Audio CD,,,Eerie,,black metal
Sathanas,B001NQ3EIU,"Audio CD,Audio CD",,,Armies of Charon,,black metal
WOODS OF INFINITY,B001MXRJGC,Audio CD,,,Hopplos Vantan,2008,black metal
Various Artists,B001MKM9GU,Audio CD,,,Frozen Dawn Records: Cold Still Earth - Compilation 1,1996,black metal
Destruction,B001L11OXE,"Vinyl,Vinyl",,,"SPEED KILLS, THE VERY BEST IN SPEED METAL.",1985,black metal
VENOM,B001J1CKIE,Audio CD,,,"[2 CD set] BITTEN ""Live CD recorded on the Prime Evil Tour 1990"" / IN THE SIGN OF THE HORNS (((see product description for track listings)))",", et al.",black metal
Sepultura,B001I8GNRM,Audio CD,,,Slave New World (Ultra Rare 2 Track Cd Single Carded Sleeve w/ Live Track),,black metal
Relient K,B001I0EXGI,Audio CD,,,Challenge Yourself New Music Winter 2005,,black metal
Ruins,B001HU3DJW,Audio CD,,,Baptized in Hell,2008,black metal
"Evil Incarnate, Avulsion, Unblessed",B001GUC5B0,"Audio CD,MP3 Music",,,Destruction of the Heavenly Realms,", et al.",black metal
Dimmu Borgir,B001GU9KDG,Audio CD,,,Spiritual Darkness - Alive in Europe,2000,black metal
Darkwood My Betrothed,B001GIYUI8,"Audio CD,MP3 Music,Audio CD",,,Autumn Roars Thunder,,black metal
Dying Breed,B001FXEBYM,Audio CD,,,Repressed But Not Extinct,1994,black metal
Handful of Hate,B001FMBF8I,Audio CD,,,Qliphonic Supremacy,1997,black metal
Naos  N.A.O.S.,B001FCR3SY,Audio CD,,,The Final Harvest,1995,black metal
Sabbat,B001F8IN96,Audio CD,,,Sabbatical Devilucifer,1994,black metal
Possession,B001F8E94Y,Audio CD,,,The Unnameable Suffering,1993,black metal
Merzbow,B001EW8VOK,Audio CD,,,Merzbow Frog: Remixed and Revisited,", et al.",black metal
Exiled,B001EVNTK2,Audio CD,,,Ascencion of Grace,1994,black metal
Insanity,B001EVM0K2,Audio CD,,,Death After Death,1993,black metal
Six Feet Under,B001EVGS4G,Audio CD,,,Milwaukee Metal Music Mania 1995,", et al.",black metal
Mnementh,B001EVFV6M,Audio CD,,,For Death We Lust,,black metal
Minas Tirith,B001EVEVUE,Audio CD,,,The Art of Becoming,,black metal
Solstafir,B001E38RV6,Audio CD,,,Til Valhallar,,black metal
Blood,B001E1MZN4,"Audio CD,Audio CD",,,Mental Conflicts,1994,black metal
,B001DXCAYC,Audio CD,,,Arcanus Tenebrae - Odium In Homines CD,,black metal
Body Bag,B001DMTAGY,Audio CD,,,Hate Crimes,1995,black metal
Blooding Mask,B001DMQLPW,"Audio CD,MP3 Music",,,All the Colors of Death,1995,black metal
OBTEST,B001DKOY58,"Audio CD,MP3 Music,Audio CD",,,Is Kartos I Karta,,black metal
CLANDESTINE BLAZE,B001DKMYZK,Audio CD,,,Split,,black metal
DEATHSPELL OMEGA,B001DKMY8W,"Audio CD,Audio CD",,,Manifestations 2000-2001,,black metal
CLANDESTINE BLAZE,B001DKL028,Audio CD,,,Church of Atrocity,,black metal
Kekal,B001DKJQBK,Audio CD,,,Introduce Us to Immortality,2003,black metal
ILDJARN,B001DKJFSO,"Audio CD,MP3 Music",1,3,Nocturnal Visions,,black metal
BAPTISM,B001DKH6KI,Audio CD,,,Morbid Wings of Sathanas,,black metal
SATANIC WARMASTER,B001DKDBZC,Audio CD,,,Black Katharsis,,black metal
Orphaned Land,B001DCLM0Q,Audio CD,,,Israheller Metal Compilation,", et al.",black metal
Landfill,B001DCFYJ6,Audio CD,,,Extinction is Mandatory,1994,black metal
Lobotomy,B001DCFT1Y,Audio CD,,,Against the Gods / Nailed in Misery,,black metal
Countess,B001DC5H20,"Audio CD,MP3 Music",,,Ad Maiorem Sathanae Gloriam,1995,black metal
Impending Doom,B001CXES9S,Audio CD,,,Caedes Sacrilegae,,black metal
Impending Doom,B001CXELR2,Audio CD,,,Signum of Hate,,black metal
Inquisition,B001CWWXCS,Audio CD,,,Incense of Rest,1996,black metal
Slave Labour,B001CTD3EI,Audio CD,,,Against All Gods,", et al.",black metal
Various Artists,B001CKLVLO,Audio CD,,,Definitely Not the Majors: A Bush League Records Compilation,", et al.",black metal
Powerman 5000,B001CI14VI,Audio CD,,,The 1996 Ozz-Fest Live (3-D Cover),1997,black metal
Animus,B001CG89BS,Audio CD,,,"Hallucinations: Ideals Surrounding Water, Sand And Clouds Of Dust",2008,black metal
ARKHON INFAUSTUS,B001CG5HR2,"Audio CD,MP3 Music,Vinyl",,,Filth Catalyst,,black metal
Astrofaes,B001CG3YLS,"Audio CD,Audio CD",,,Those Whose Past Is Immortal,,black metal
NOTRE DAME,B001CAU87W,Audio CD,,,Demimonde Bizarros: Songs About Sex... (Digi),,black metal
Kekal,B001BMDGN4,Audio CD,,,The Painful Experience,2001,black metal
Aura Noir,B001BETD1Q,Audio CD,,,Live Nightmare On Elm Street,,black metal
Demoncy,B001BELYAO,Audio CD,,,Faustian Dawn/Within The Sylvan Realms Of Frost,,black metal
NOCTUARY,B001BC2QVM,"Audio CD,MP3 Music",,,Where All Agony Prevails,,black metal
NECROMANTIA,B001BBTS46,"Audio CD,Audio CD",,,Cults Of The Shadow,,black metal
Gholgoth,B001BBT5YO,Audio CD,,,Somnus Mortis Imago,2004,black metal
Dark Fortress,B001BA218W,Audio CD,,,Stab Wounds,,black metal
OATHEAN,B001B8EEF2,Audio CD,,,Ten Days In Lachrymation (DVD-Case CD),,black metal
Semper Fidelis,B001B83M8C,Audio CD,,,Semper Fidelis,,black metal
ABSU,B001B5HE7U,,,,"L'attaque Du Tyran (7"" vinyl)",,black metal
Martyrium,B001AXRBOE,Audio CD,,,LVX Occulta,1994,black metal
Abruptum,B001ASB07S,Audio CD,,,Early Evil 666,,black metal
High On Fire,B001AA1JTU,Audio CD,,,"Roots V: The Pentangle, The Five Points of Evil",2002,black metal
WINTER OF SIN,B0018RQEJ0,"Audio CD,MP3 Music",,,Razernij,2008,black metal
Sorcier Des Glaces,B0018GS2WI,Audio CD,,,Moonrise in Total Darkness,2006,black metal
MAGISTER DIXIT,B0018GOJUC,Audio CD,,,My Anger Is an Eternal Field of Demonized Mercenaries,,black metal
Manatark,B0018FY2VY,Audio CD,,,Crimson Hour,2009,black metal
Axis of Advance,B0018CI3G2,Audio CD,,,Strike,2001,black metal
Abramelin,B00187UU2W,Audio CD,,,Underground Revolution Volume #1,", et al.",black metal
Devastator,B00181N6OW,Audio CD,,,Conjuring Evil,2008,black metal
Witch Tomb,B00181HE04,Audio CD,,,Split, | ,black metal
Mantak,B00181H9VS,Audio CD,,,Polymorphous Perversion,2008,black metal
BLACK OMEN,B0017PTNIM,"Audio CD,MP3 Music",,,Sinphony,2007,black metal
ZIFIR,B0017PTJZY,Audio CD,,,You Must Come with Us,2007,black metal
Mercyful Fate,B0017JAAA8,Audio Cassette,,,From the Depths of Hell,,black metal
Black Murder,B00170ANYU,Audio CD,,,Those Dark Desires That Torment My Soul,,black metal
Vlad Tepes,B001708L44,Audio CD,,,Pantheon,,black metal
The Provenance,B00168H8O6,Audio CD,,,"Metal Hammer Peaceville Loud, Proud, Punk and Metal",", et al.",black metal
immortal,B0015OHGX4,"Audio CD,Audio, Cassette",,,seeds of time,,black metal
Abigor,B00158V3C0,"Audio CD,MP3 Music,Audio CD",,,Verwustung / Invoke the Dark Age - Opus IV,,black metal
Dimmu Borgir,B001553I8A,,,,"The Serpentine Offering (7"" Picture Vinyl)",,black metal
Sanctus Daemoneon,B00150Z8WO,Audio CD,,,Grey Metropolis,2007,black metal
MANIAC BUTCHER,B0014RQ70A,"Audio CD,MP3 Music",,,Barbarians,1995,black metal
